0.12	0.09	-1.01	0.45	-0.04	3.09	0.36	0.1	-0.52	15.87
0.11	0.09	-1	0.45	0.34	2.91	0.36	0.1	-0.52	15.61
0.11	0.08	-1	0.38	0.2	2.98	0.36	0.1	-0.52	15.87
0.11	0.09	-1.01	0.45	0.18	3.01	0.35	0.1	-0.53	15.87
0.11	0.09	-1.01	0.86	0.14	2.91	0.36	0.1	-0.53	15.87
0.12	0.08	-1.01	0.6	0.43	3.05	0.36	0.1	-0.53	15.87
0.11	0.09	-1.02	0.66	0.23	3.09	0.36	0.11	-0.53	15.87
0.11	0.09	-1.01	0.38	0.19	2.77	0.36	0.1	-0.53	15.87
0.12	0.1	-1.01	0.5	0.01	3.21	0.35	0.11	-0.52	15.61
0.11	0.08	-1.01	0.5	0.13	3.05	0.36	0.1	-0.53	15.61
0.1	0.09	-1.01	0.79	0.32	3.19	0.36	0.1	-0.52	15.87
0.11	0.08	-1.02	0.62	0.14	2.91	0.36	0.1	-0.53	15.87
0.11	0.08	-1.01	0.71	0.26	2.93	0.36	0.1	-0.52	15.87
0.11	0.08	-1.02	0.27	0.38	2.89	0.36	0.1	-0.52	15.87
0.11	0.09	-1.01	0.55	0.23	2.84	0.36	0.11	-0.52	15.87
0.12	0.09	-1.01	0.67	0.18	3.03	0.36	0.1	-0.52	15.87
0.11	0.09	-1	0.48	0.08	3.08	0.36	0.1	-0.52	15.87
0.11	0.08	-1.02	0.67	0.23	2.93	0.36	0.1	-0.52	15.87
0.11	0.09	-1.01	0.52	0.03	2.88	0.35	0.1	-0.52	15.87
0.11	0.09	-1.01	0.38	0.15	3.06	0.36	0.11	-0.53	15.87
0.11	0.09	-1.01	0.47	-0.04	2.91	0.36	0.1	-0.53	15.87
0.11	0.09	-1	0.62	0.25	3.33	0.36	0.1	-0.52	15.87
0.11	0.08	-1.01	0.4	0.03	2.95	0.36	0.1	-0.53	16.13
0.11	0.09	-1.01	0.71	0.18	2.87	0.36	0.11	-0.52	16.13
0.11	0.08	-1.01	0.75	0.27	2.7	0.37	0.1	-0.53	15.87
0.11	0.09	-1.01	0.59	0.11	3.05	0.36	0.11	-0.53	16.13
0.11	0.08	-1.01	0.35	0.11	2.83	0.36	0.1	-0.53	15.87
0.11	0.08	-1.01	0.66	0.27	3.09	0.36	0.1	-0.53	16.13
0.11	0.09	-1.01	0.52	0.06	2.87	0.37	0.1	-0.54	15.87
0.11	0.09	-1.01	0.33	0.17	2.99	0.36	0.1	-0.53	15.87
0.11	0.09	-1.01	0.45	0.3	2.96	0.37	0.11	-0.53	16.13
0.11	0.09	-1.01	0.27	0.3	2.99	0.36	0.11	-0.52	16.13
0.11	0.09	-1.01	0.48	0.07	2.85	0.36	0.1	-0.52	16.13
0.12	0.09	-1.01	0.41	0.16	3.15	0.36	0.11	-0.52	16.13
0.11	0.09	-1.02	0.44	0.28	2.91	0.36	0.1	-0.52	16.13
0.12	0.08	-1.01	0.81	0.28	3.07	0.36	0.1	-0.53	16.13
0.12	0.09	-1.01	0.32	0.31	3.06	0.36	0.1	-0.52	16.39
0.11	0.09	-1.01	0.5	0.18	3.05	0.36	0.11	-0.53	16.13
0.11	0.09	-1.01	0.59	0.17	3.28	0.35	0.11	-0.52	16.13
0.12	0.09	-1.02	0.38	0.08	3.09	0.36	0.1	-0.52	15.87
0.11	0.09	-1.01	1.08	0.44	2.97	0.36	0.1	-0.52	16.39
0.12	0.1	-1.01	0.52	0.16	3	0.36	0.1	-0.52	16.13
0.11	0.08	-1.01	0.79	0.14	2.85	0.36	0.1	-0.52	16.13
0.11	0.08	-1.01	0.81	-0.11	3.02	0.36	0.1	-0.53	16.13
0.11	0.09	-1.01	0.67	0.05	2.84	0.36	0.1	-0.53	16.39
0.12	0.09	-1.01	0.51	0.27	2.96	0.36	0.1	-0.52	16.39
0.11	0.09	-1.01	0.62	0.17	3.2	0.36	0.1	-0.52	16.13
0.11	0.08	-1.01	0.56	0.24	3.15	0.35	0.1	-0.53	16.13
0.11	0.08	-1.01	0.39	0.38	3.11	0.36	0.1	-0.53	16.13
0.12	0.09	-1.02	0.6	-0.03	2.89	0.36	0.1	-0.53	16.39
0.11	0.09	-1.01	0.62	-0.03	2.88	0.36	0.11	-0.52	16.39
0.11	0.09	-1.02	0.51	0.38	2.97	0.36	0.1	-0.52	16.39
0.11	0.09	-1.01	0.58	0.19	3.12	0.36	0.1	-0.53	16.13
0.11	0.09	-1.01	0.6	0.09	3.04	0.36	0.1	-0.53	16.13
0.11	0.09	-1	0.68	0	3.21	0.36	0.1	-0.52	16.39
0.11	0.08	-1	0.43	0.03	2.98	0.36	0.1	-0.53	16.65
0.11	0.1	-1.01	0.52	0.18	2.92	0.36	0.1	-0.52	16.39
0.11	0.08	-1.01	0.43	0.11	3.04	0.36	0.11	-0.53	16.13
0.11	0.08	-1.01	0.36	-0.1	3.14	0.36	0.1	-0.52	16.39
0.12	0.08	-1.01	0.42	0.15	2.97	0.36	0.1	-0.53	16.65
0.11	0.09	-1.01	0.81	0.31	2.86	0.36	0.1	-0.53	16.39
0.11	0.08	-1.01	0.4	-0.01	3.19	0.36	0.1	-0.52	16.39
0.11	0.08	-1.01	0.52	0.38	2.87	0.36	0.1	-0.53	16.13
0.12	0.09	-1.01	0.68	0.37	2.98	0.36	0.1	-0.52	16.39
0.12	0.08	-1.01	0.7	0.18	2.97	0.36	0.1	-0.52	16.39
0.12	0.09	-1.01	0.55	0.01	3.11	0.36	0.1	-0.53	16.39
0.11	0.08	-1.02	0.43	-0.09	2.96	0.36	0.1	-0.52	16.39
0.11	0.08	-1.01	0.62	0.17	2.91	0.36	0.1	-0.54	16.13
0.11	0.08	-1.01	0.71	0.31	2.91	0.36	0.11	-0.53	16.39
0.12	0.08	-1.01	0.61	0.17	2.92	0.36	0.1	-0.53	16.39
0.11	0.08	-1.01	0.44	0.2	2.75	0.36	0.11	-0.53	16.39
0.11	0.08	-1.01	0.54	0.27	2.88	0.36	0.1	-0.54	16.13
0.12	0.09	-1.02	0.62	0.15	3.08	0.36	0.1	-0.53	16.39
0.11	0.09	-1	0.76	0.25	2.7	0.36	0.1	-0.53	16.65
0.12	0.08	-1.02	0.41	0.25	2.88	0.36	0.1	-0.53	16.39
0.11	0.08	-1.01	0.29	0.17	3.04	0.35	0.1	-0.53	16.13
0.11	0.08	-1.01	0.67	0.11	2.86	0.36	0.1	-0.53	16.39
0.11	0.09	-1	0.56	0.25	3.02	0.36	0.09	-0.53	16.39
0.11	0.08	-1.01	0.76	0.13	3.12	0.35	0.1	-0.53	16.39
0.11	0.09	-1.01	0.42	0.37	2.9	0.36	0.1	-0.53	16.39
0.11	0.09	-1.02	0.62	0.25	2.91	0.36	0.1	-0.52	16.39
0.11	0.09	-1.01	0.68	0.31	2.98	0.36	0.1	-0.53	16.39
0.11	0.09	-1.01	0.52	0.21	3.07	0.36	0.1	-0.53	16.39
0.11	0.09	-1	0.33	0.17	2.94	0.36	0.1	-0.53	16.13
0.11	0.09	-1.01	0.46	0.26	3.05	0.36	0.1	-0.54	16.39
0.11	0.08	-1	0.81	0.41	3.03	0.35	0.1	-0.52	16.13
0.12	0.09	-1.01	0.48	0.23	3.11	0.36	0.11	-0.53	16.13
0.11	0.09	-1.01	0.78	0.07	2.97	0.36	0.1	-0.53	16.39
0.11	0.09	-1.01	0.63	0.48	2.89	0.36	0.1	-0.52	16.13
0.12	0.08	-1.01	0.6	0.02	2.86	0.36	0.1	-0.53	16.39
0.11	0.09	-1.01	0.49	0.08	2.94	0.36	0.11	-0.53	16.39
0.11	0.09	-1.01	0.31	0.34	2.99	0.36	0.1	-0.53	16.65
0.11	0.09	-1.01	0.5	0.23	2.91	0.36	0.11	-0.53	16.65
0.11	0.09	-1.02	0.7	0.3	3.2	0.36	0.1	-0.53	16.39
0.1	0.09	-1.01	0.7	0.07	2.91	0.36	0.1	-0.54	16.39
0.11	0.09	-1.02	0.55	0.18	3.04	0.36	0.11	-0.54	16.39
0.11	0.09	-1.01	0.6	0.15	2.74	0.36	0.1	-0.53	16.65
0.12	0.08	-1.02	0.72	0.18	3.07	0.36	0.11	-0.53	16.39
0.11	0.09	-1	0.54	0.23	2.93	0.36	0.11	-0.53	16.39
0.11	0.09	-1.01	0.42	0.28	2.94	0.36	0.11	-0.53	16.39
0.11	0.08	-1	0.44	0.18	2.92	0.36	0.1	-0.52	16.39
0.11	0.09	-1.01	0.7	-0.03	2.98	0.36	0.1	-0.52	16.39
0.1	0.09	-1	0.35	0.26	2.76	0.36	0.11	-0.54	16.65
0.11	0.08	-1.01	0.46	0.06	3.07	0.36	0.1	-0.53	16.65
0.11	0.09	-1	0.58	0.07	2.91	0.36	0.11	-0.54	16.39
0.11	0.09	-1.01	0.45	-0.03	2.92	0.35	0.11	-0.53	16.39
0.12	0.09	-1.02	0.51	0.16	2.95	0.36	0.11	-0.53	16.39
0.11	0.09	-1.01	0.49	0.13	3.26	0.36	0.1	-0.52	16.39
0.12	0.1	-1.01	0.38	0.11	2.91	0.36	0.1	-0.52	16.39
0.11	0.09	-1.01	0.3	0.11	2.97	0.36	0.1	-0.52	16.39
0.11	0.08	-1.02	0.72	0.16	2.82	0.36	0.1	-0.52	16.65
0.11	0.09	-1.01	0.63	0.23	2.95	0.36	0.1	-0.53	16.39
0.11	0.09	-1.01	0.5	0.03	3.07	0.36	0.1	-0.52	16.39
0.11	0.09	-1.01	0.4	0.18	3.25	0.35	0.1	-0.53	16.39
0.11	0.09	-1.01	0.52	0.04	2.9	0.36	0.1	-0.53	16.39
0.12	0.09	-1.01	0.3	0.37	3.12	0.35	0.1	-0.52	16.39
0.11	0.08	-1.01	0.35	0.25	2.92	0.36	0.1	-0.53	16.39
0.12	0.09	-1.01	0.37	0.31	2.89	0.35	0.1	-0.53	16.65
0.11	0.09	-1	0.38	0.15	2.97	0.36	0.1	-0.53	16.39
0.11	0.09	-1.01	0.61	0.1	3.19	0.36	0.11	-0.53	16.39
0.11	0.09	-1.01	0.55	0.49	2.96	0.36	0.11	-0.52	16.65
0.11	0.09	-1.01	0.56	0.18	3.01	0.36	0.11	-0.53	16.39
0.12	0.08	-1.01	0.42	0.34	2.87	0.36	0.11	-0.53	16.65
0.12	0.1	-1	0.62	0.35	2.94	0.36	0.11	-0.53	16.65
0.11	0.08	-1.01	0.52	0.43	3.04	0.36	0.1	-0.53	16.39
0.11	0.09	-1	0.6	0.09	2.97	0.36	0.1	-0.54	16.65
0.11	0.09	-1	0.45	0.16	2.98	0.35	0.1	-0.54	16.65
0.11	0.08	-1.01	0.6	0.07	2.96	0.36	0.1	-0.54	16.65
0.11	0.09	-1.01	0.43	0.26	3.01	0.36	0.1	-0.52	16.65
0.11	0.08	-1.01	0.47	0.14	3.18	0.36	0.09	-0.53	16.65
0.12	0.09	-1.01	0.6	0.15	2.91	0.35	0.1	-0.53	16.39
0.11	0.09	-1.01	0.77	0.22	3.08	0.36	0.1	-0.53	16.39
0.11	0.09	-1.02	0.56	-0.04	3.05	0.35	0.1	-0.53	16.39
0.11	0.09	-1.01	0.56	0.08	2.98	0.35	0.1	-0.54	16.39
0.11	0.08	-1	0.52	0.28	3.03	0.35	0.11	-0.53	16.65
0.11	0.09	-1.01	0.38	0.21	2.96	0.36	0.11	-0.53	16.65
0.1	0.09	-1.01	0.52	0.27	3.01	0.36	0.11	-0.53	16.65
0.12	0.08	-1.01	0.41	0.24	3.21	0.36	0.1	-0.53	16.65
0.11	0.08	-1.01	0.52	0.29	2.95	0.36	0.1	-0.53	16.65
0.1	0.08	-1.01	0.29	0.45	2.81	0.35	0.1	-0.53	16.39
0.12	0.1	-1.01	0.52	0.17	3.1	0.36	0.1	-0.52	16.65
0.11	0.08	-1.01	0.52	0.16	2.84	0.36	0.1	-0.53	16.65
0.11	0.09	-1.01	0.82	0.03	2.83	0.36	0.1	-0.53	16.65
0.11	0.1	-1.01	0.56	0.3	3.13	0.37	0.1	-0.53	16.65
0.12	0.08	-1.01	0.43	0.21	3.07	0.36	0.1	-0.53	16.65
0.12	0.08	-1.01	0.37	0.35	3.01	0.36	0.1	-0.53	16.65
0.12	0.08	-1.02	0.61	0.26	2.91	0.36	0.11	-0.52	16.65
0.11	0.09	-1.02	0.6	0.25	2.96	0.36	0.11	-0.54	16.65
0.11	0.09	-1.01	0.51	0.25	3.09	0.36	0.1	-0.53	16.91
0.12	0.09	-1.01	0.52	0.06	3.01	0.36	0.1	-0.52	16.65
0.11	0.09	-1.02	0.72	0.17	3.14	0.36	0.11	-0.52	16.65
0.11	0.08	-1.02	0.7	0.33	2.96	0.36	0.1	-0.53	16.65
0.11	0.09	-1.01	0.55	0.17	2.89	0.36	0.1	-0.52	16.65
0.11	0.08	-1.01	0.52	0.38	3.01	0.35	0.1	-0.53	16.65
0.11	0.08	-1.01	0.27	0.14	3.19	0.36	0.11	-0.53	16.91
0.12	0.08	-1.01	0.48	0.26	2.98	0.35	0.11	-0.52	16.91
0.11	0.09	-1.01	0.67	0.13	2.96	0.36	0.1	-0.53	16.65
0.11	0.09	-1.01	0.5	0.01	2.9	0.35	0.1	-0.52	16.65
0.11	0.09	-1.01	0.27	0.19	2.98	0.35	0.1	-0.53	16.91
0.12	0.09	-1.01	0.73	0.31	3.05	0.35	0.11	-0.53	16.91
0.12	0.09	-1.01	0.54	0.18	3.03	0.36	0.1	-0.53	16.65
0.11	0.09	-1	0.52	0.17	2.98	0.35	0.11	-0.53	16.65
0.12	0.08	-1.01	0.75	0.27	2.98	0.35	0.1	-0.53	16.65
0.1	0.08	-1.01	0.54	-0.01	3.05	0.36	0.1	-0.53	16.91
0.11	0.09	-1.01	0.57	0.34	2.95	0.36	0.1	-0.52	16.91
0.11	0.08	-1.01	0.86	0.12	3.13	0.36	0.1	-0.52	16.65
0.11	0.09	-1.01	0.47	0.47	3.02	0.36	0.11	-0.53	16.65
0.11	0.08	-1.01	0.52	0.29	2.83	0.36	0.1	-0.52	16.91
0.12	0.08	-1.01	0.46	0.2	2.87	0.36	0.1	-0.52	16.91
0.1	0.09	-1.01	0.49	0.28	2.71	0.36	0.1	-0.53	16.91
0.11	0.07	-1.01	0.32	0.11	3.12	0.36	0.1	-0.52	16.91
0.12	0.09	-1	0.47	0.14	2.86	0.36	0.1	-0.52	16.65
0.12	0.09	-1.01	0.64	0.23	2.84	0.36	0.1	-0.53	17.17
0.12	0.09	-1.02	0.48	0.16	2.88	0.36	0.1	-0.52	16.91
0.11	0.08	-1.01	0.32	0.22	3.01	0.36	0.1	-0.52	16.65
0.12	0.08	-1.01	0.27	0.13	3.11	0.36	0.1	-0.52	16.91
0.12	0.09	-1.01	0.28	0.23	2.89	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.25	0.09	2.9	0.36	0.1	-0.52	17.17
0.12	0.09	-1.01	0.26	0.04	2.98	0.36	0.1	-0.52	16.91
0.11	0.08	-1.01	0.57	0.48	3.01	0.36	0.1	-0.52	16.91
0.11	0.09	-1.01	0.89	-0.03	3.1	0.36	0.1	-0.52	16.91
0.11	0.09	-1.01	0.63	0.31	2.84	0.36	0.1	-0.52	16.91
0.11	0.08	-1.01	0.44	0.18	2.78	0.36	0.1	-0.53	16.91
0.12	0.08	-1.01	0.46	0.06	2.78	0.36	0.11	-0.53	17.17
0.11	0.08	-1.01	0.72	0.24	3.02	0.36	0.1	-0.52	16.91
0.12	0.08	-1.01	0.43	0.37	2.72	0.36	0.11	-0.52	17.17
0.12	0.09	-1.01	0.52	0.19	2.91	0.36	0.11	-0.52	16.91
0.1	0.08	-1.01	0.57	0.33	2.95	0.36	0.11	-0.52	17.17
0.11	0.08	-1.01	0.58	0.11	3.04	0.36	0.11	-0.52	16.91
0.12	0.09	-1	0.62	0.23	3.12	0.36	0.1	-0.52	17.17
0.11	0.09	-1.01	0.54	0.25	2.98	0.36	0.1	-0.52	17.17
0.12	0.09	-1.02	0.53	0.36	3.18	0.36	0.1	-0.52	16.91
0.11	0.08	-1.01	0.53	0.34	3.07	0.36	0.1	-0.53	17.17
0.11	0.08	-1.01	0.31	0.16	3.1	0.36	0.11	-0.53	17.43
0.11	0.07	-1.01	0.49	0.24	2.99	0.36	0.1	-0.53	17.17
0.1	0.09	-1.01	0.64	0.14	2.95	0.36	0.11	-0.53	16.91
0.11	0.09	-1.02	0.67	0.1	2.71	0.36	0.1	-0.53	17.17
0.11	0.09	-1.01	0.65	0.18	2.96	0.36	0.11	-0.52	17.43
0.11	0.08	-1.01	0.11	0.36	3.1	0.36	0.1	-0.52	16.91
0.12	0.09	-1	0.49	0.38	2.84	0.36	0.1	-0.53	16.91
0.11	0.1	-1.01	0.52	0.15	2.87	0.36	0.1	-0.52	17.17
0.11	0.09	-1.01	0.34	0.28	2.83	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.52	0.12	3.03	0.36	0.11	-0.52	17.17
0.12	0.09	-1.01	0.71	0.51	3.23	0.36	0.1	-0.53	16.91
0.11	0.09	-1.01	0.55	0.41	2.93	0.36	0.11	-0.53	17.17
0.12	0.09	-1.01	0.44	0.24	2.79	0.36	0.11	-0.53	16.91
0.11	0.09	-1.01	0.52	0.33	2.95	0.36	0.11	-0.52	16.91
0.11	0.08	-1.01	0.23	0.17	2.82	0.36	0.11	-0.53	17.17
0.12	0.09	-1.01	0.35	0.38	2.9	0.39	0.11	-0.53	16.91
0.11	0.09	-1.02	0.69	0.16	3.08	0.36	0.1	-0.53	17.17
0.11	0.09	-1	0.6	0.18	2.86	0.36	0.1	-0.53	16.91
0.11	0.09	-1.01	0.62	-0.05	2.88	0.35	0.11	-0.52	16.91
0.11	0.08	-1.01	0.53	0.11	2.95	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.19	0.32	2.87	0.36	0.1	-0.53	16.91
0.12	0.08	-1.01	0.51	0.16	2.76	0.36	0.11	-0.52	16.91
0.11	0.08	-1.01	0.7	0.16	2.98	0.36	0.1	-0.53	16.91
0.11	0.09	-1.01	0.57	0.36	2.97	0.36	0.11	-0.53	16.65
0.11	0.09	-1.02	0.52	0.29	3.02	0.36	0.11	-0.52	17.17
0.1	0.08	-1.02	0.42	0.11	2.9	0.36	0.11	-0.53	16.91
0.1	0.09	-1.01	0.64	0.2	2.97	0.36	0.11	-0.53	17.17
0.11	0.08	-1	0.59	0.52	2.87	0.35	0.11	-0.52	16.65
0.11	0.09	-1.01	0.34	0.42	3.09	0.36	0.11	-0.53	17.17
0.11	0.08	-1.01	0.44	0.42	2.88	0.36	0.11	-0.53	17.17
0.11	0.09	-1	0.31	0.18	3.2	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.51	0.08	2.86	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.57	0.1	2.96	0.36	0.1	-0.52	16.91
0.11	0.09	-1.01	0.71	0.26	2.85	0.36	0.11	-0.52	16.91
0.11	0.09	-1.01	0.53	0.26	2.96	0.35	0.11	-0.53	16.91
0.11	0.08	-1.01	0.41	0.38	2.98	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.34	0.11	3	0.36	0.11	-0.52	16.91
0.12	0.09	-1.01	0.16	0.19	3.12	0.36	0.1	-0.52	17.17
0.11	0.09	-1.01	0.7	0.2	2.68	0.36	0.11	-0.52	16.91
0.11	0.08	-1.01	0.79	0.23	2.99	0.35	0.1	-0.52	16.91
0.11	0.08	-1.01	0.68	0.05	2.87	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.35	0.17	2.89	0.36	0.1	-0.51	16.91
0.11	0.08	-1.01	0.31	0.07	2.84	0.36	0.11	-0.52	17.17
0.11	0.08	-1.01	0.57	0.37	3.1	0.36	0.1	-0.51	16.91
0.11	0.08	-1.01	0.8	0.26	2.89	0.36	0.1	-0.52	16.91
0.11	0.09	-1.02	0.66	0.17	2.96	0.36	0.11	-0.52	17.43
0.11	0.1	-1.01	0.57	0.29	2.98	0.36	0.11	-0.52	17.17
0.11	0.08	-1	0.48	0.31	3.04	0.36	0.11	-0.52	16.91
0.11	0.08	-1.01	0.65	0.2	2.99	0.36	0.1	-0.51	17.17
0.12	0.08	-1.01	0.67	0.07	2.82	0.36	0.11	-0.51	17.17
0.11	0.08	-1.02	0.72	0.2	2.98	0.36	0.11	-0.52	16.91
0.11	0.09	-1.01	0.42	0.11	2.81	0.36	0.11	-0.51	17.17
0.12	0.08	-1.01	0.43	0.31	2.98	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.42	0.34	2.84	0.36	0.1	-0.52	16.91
0.12	0.08	-1.01	0.63	0.38	2.95	0.36	0.11	-0.52	17.17
0.12	0.08	-1.01	0.67	0.14	3.01	0.36	0.1	-0.52	17.17
0.11	0.09	-1.01	0.66	0.16	2.8	0.36	0.11	-0.53	17.17
0.12	0.09	-1.01	0.37	0.15	2.92	0.36	0.11	-0.53	17.17
0.1	0.09	-1.01	0.54	0.32	3.2	0.36	0.11	-0.53	17.17
0.11	0.08	-1.01	0.44	0.21	2.77	0.36	0.11	-0.52	17.17
0.11	0.08	-1.01	0.66	0.24	2.81	0.36	0.11	-0.53	17.43
0.12	0.09	-1.01	0.51	0.27	2.77	0.36	0.11	-0.53	17.17
0.11	0.09	-1.01	0.38	0.31	2.88	0.36	0.11	-0.53	17.17
0.12	0.08	-1.02	0.65	0.25	2.97	0.36	0.11	-0.53	17.17
0.11	0.08	-1.01	0.72	0.41	2.91	0.36	0.11	-0.53	16.91
0.11	0.08	-1.01	0.62	0.11	2.86	0.36	0.1	-0.53	17.17
0.11	0.08	-1.01	0.44	0.14	2.8	0.36	0.11	-0.52	17.17
0.11	0.09	-1.02	0.36	0.02	2.91	0.36	0.11	-0.51	17.43
0.12	0.08	-1.01	0.52	0.3	3.03	0.36	0.11	-0.52	17.17
0.1	0.08	-1.01	0.4	0.15	2.87	0.36	0.11	-0.53	17.17
0.11	0.08	-1.01	0.58	0.1	2.95	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.54	0.09	3.11	0.36	0.1	-0.52	17.17
0.11	0.09	-1	0.59	0.41	2.74	0.36	0.11	-0.52	17.17
0.11	0.08	-1.01	0.46	0.32	2.85	0.36	0.1	-0.53	17.17
0.11	0.09	-1	0.59	0.08	3.06	0.36	0.1	-0.52	17.17
0.11	0.08	-1.01	0.52	0.24	3	0.35	0.1	-0.51	17.43
0.11	0.08	-1.01	0.46	0.31	2.93	0.36	0.11	-0.52	17.17
0.11	0.08	-1.01	0.55	0.08	2.97	0.36	0.11	-0.53	17.43
0.11	0.08	-1	0.63	0.24	2.91	0.37	0.11	-0.53	17.17
0.11	0.08	-1.01	0.63	0.2	2.96	0.36	0.11	-0.53	17.17
0.11	0.09	-1.01	0.56	0.2	3.05	0.36	0.11	-0.53	17.17
0.11	0.09	-1	0.46	0.38	2.97	0.36	0.11	-0.52	17.17
0.12	0.1	-1.01	0.74	0.16	3.01	0.36	0.11	-0.53	17.17
0.11	0.09	-1.01	0.38	0.18	2.91	0.35	0.11	-0.52	17.43
0.11	0.08	-1.01	0.3	0.27	2.98	0.36	0.1	-0.53	17.17
0.1	0.08	-1.02	0.42	0.16	2.88	0.36	0.11	-0.53	17.17
0.11	0.08	-1.01	0.42	0.37	3.2	0.36	0.11	-0.53	17.17
0.11	0.08	-1.01	0.67	-0.02	2.84	0.36	0.11	-0.53	17.17
0.11	0.08	-1	0.58	0.09	2.79	0.36	0.11	-0.54	17.17
0.11	0.09	-1.01	0.49	0.47	2.78	0.36	0.11	-0.54	17.43
0.11	0.09	-1.01	0.5	0.21	2.92	0.36	0.11	-0.53	17.17
0.11	0.08	-1	0.61	0.27	2.81	0.36	0.1	-0.54	17.17
0.12	0.09	-1.02	0.58	0.05	2.9	0.36	0.11	-0.53	17.17
0.12	0.09	-1.01	0.69	0.06	3.08	0.36	0.1	-0.53	17.17
0.12	0.09	-1.02	0.71	-0.01	2.98	0.36	0.11	-0.53	17.17
0.11	0.08	-1.01	0.56	0.16	2.94	0.36	0.1	-0.54	17.17
0.11	0.09	-1.01	0.64	0.03	2.92	0.36	0.11	-0.53	17.43
0.11	0.09	-1.01	0.61	0.14	2.96	0.36	0.11	-0.53	17.17
0.11	0.09	-1.01	0.41	0.27	2.94	0.36	0.11	-0.53	17.17
0.12	0.08	-1.01	0.54	0.16	2.81	0.36	0.1	-0.53	17.17
0.11	0.09	-1	0.55	0.3	2.87	0.36	0.11	-0.52	17.43
0.11	0.08	-1.01	0.25	0.56	2.89	0.36	0.11	-0.53	17.43
0.11	0.08	-1	0.46	0.38	2.83	0.36	0.11	-0.52	17.43
0.11	0.08	-1.01	0.22	0.17	3.02	0.36	0.11	-0.53	17.43
0.12	0.09	-1.01	0.56	0.07	2.85	0.36	0.1	-0.52	17.17
0.12	0.08	-1.01	0.38	0.09	2.93	0.36	0.1	-0.52	17.17
0.11	0.08	-1.01	0.52	0.25	2.67	0.36	0.1	-0.51	17.17
0.11	0.08	-1.01	0.43	0.24	3.06	0.36	0.1	-0.52	17.17
0.12	0.08	-1.01	0.57	0.31	2.87	0.36	0.1	-0.52	16.91
0.11	0.08	-1.01	0.53	0.25	3.12	0.36	0.11	-0.52	16.91
0.11	0.08	-1.02	0.41	0.18	3.08	0.36	0.1	-0.52	17.17
0.11	0.1	-1.01	0.46	0.27	2.98	0.36	0.1	-0.51	16.91
0.12	0.09	-1.01	0.77	0.03	2.97	0.36	0.1	-0.52	16.91
0.11	0.09	-1.01	0.51	0.1	2.92	0.36	0.1	-0.52	17.17
0.11	0.08	-1.01	0.38	0.34	2.94	0.36	0.11	-0.52	16.91
0.11	0.08	-1	0.28	0.31	3.14	0.36	0.1	-0.52	17.17
0.12	0.09	-1.01	0.59	0.07	3.2	0.36	0.11	-0.53	17.17
0.12	0.09	-1.01	0.33	0.24	3.01	0.36	0.11	-0.52	17.17
0.11	0.09	-1.01	0.45	0.14	2.95	0.36	0.1	-0.52	17.17
0.11	0.09	-1.02	0.63	0.11	2.99	0.36	0.11	-0.53	16.91
0.11	0.09	-1.01	0.72	0.31	2.94	0.36	0.1	-0.52	17.17
0.12	0.08	-1.01	0.6	0.21	2.99	0.36	0.1	-0.51	17.17
0.11	0.08	-1.01	0.52	0.2	2.98	0.35	0.1	-0.52	17.17
0.11	0.09	-1.01	0.64	0.3	2.93	0.36	0.1	-0.51	17.43
0.1	0.08	-1.02	0.51	0.09	2.97	0.36	0.1	-0.51	17.17
0.12	0.08	-1.02	0.41	0.03	2.81	0.36	0.1	-0.52	17.17
0.11	0.09	-1.01	0.5	0.33	3.03	0.36	0.11	-0.52	17.17
0.11	0.08	-1.01	0.42	0.17	2.9	0.36	0.1	-0.52	16.91
0.11	0.09	-1.01	0.49	0.24	2.89	0.36	0.1	-0.52	16.91
0.12	0.09	-1.01	0.31	0.19	3.01	0.36	0.1	-0.53	16.91
0.12	0.08	-1.01	0.47	0.11	2.62	0.36	0.11	-0.53	16.65
0.11	0.08	-1.01	0.48	0.36	2.94	0.36	0.1	-0.52	16.91
0.11	0.08	-1.01	0.35	0.17	3.05	0.36	0.11	-0.52	16.91
0.11	0.09	-1.01	0.39	0.09	2.72	0.36	0.11	-0.52	16.91
0.11	0.09	-1.01	0.33	0.11	2.81	0.35	0.1	-0.53	17.17
0.11	0.09	-1.01	0.42	0.07	2.84	0.36	0.11	-0.52	16.91
0.12	0.09	-1.02	0.41	0.24	3.07	0.36	0.1	-0.53	17.17
0.12	0.09	-1.01	0.36	0.38	2.89	0.36	0.1	-0.53	16.91
0.11	0.09	-1.02	0.58	0.18	3	0.36	0.1	-0.52	16.91
0.12	0.09	-1.01	0.47	0.12	2.98	0.36	0.1	-0.53	16.91
0.11	0.09	-1.01	0.26	0.04	2.97	0.35	0.11	-0.53	16.91
