-0.88	-0.24	-0.15	-3.93	17.15	8.78	-0.28	-0.07	0.11	-17.52			
-1	-0.01	-0.08	44.67	0.4	3.5	-0.29	-0.07	0.06	-17.26			
-0.96	0	-0.02	20.06	-0.96	5.73	-0.29	-0.08	0.04	-17			
-0.97	0	-0.03	17.07	-2.57	-0.65	-0.29	-0.08	0.02	-17			
-0.98	-0.03	-0.1	12.14	-2.51	0.93	-0.3	-0.08	0.01	-17.26			
-1.03	-0.04	-0.08	5.79	-10.34	-2.48	-0.29	-0.08	0.02	-17			
-0.94	-0.12	-0.14	-11.92	26.07	7.19	-0.31	-0.07	0	-17			
-1.02	0	0.14	33.11	14.47	-5.4	-0.31	-0.06	-0.08	-17			
-1	-0.03	0.05	0.58	-11.62	-4.14	-0.31	-0.06	-0.08	-16.74			
-0.96	-0.08	-0.1	14.67	-7.89	7.69	-0.31	-0.06	-0.08	-17			
-0.92	-0.02	-0.1	10.96	-2.13	25.46	-0.32	-0.04	-0.07	-17.26			
-1.01	-0.08	-0.08	-11.16	13.16	-24.17	-0.31	-0.05	-0.07	-17.26			
-0.84	-0.39	0	51.67	-23.3	-10.13	-0.31	-0.05	-0.08	-17			
-1.02	-0.24	-0.1	46.24	-6.17	10.11	-0.34	0.01	-0.09	-16.74			
-1	-0.15	-0.14	43.06	6.53	9.77	-0.34	0.03	-0.14	-17			
-1	-0.13	-0.1	28.53	1.88	8.43	-0.34	0.06	-0.15	-17			
-0.94	-0.05	-0.04	30.84	15.41	2.81	-0.34	0.07	-0.18	-17			
-0.91	-0.1	-0.07	29.96	-10.96	4	-0.33	0.07	-0.19	-17			
-1.02	-0.1	0.02	3.23	23.37	-3.42	-0.32	0.09	-0.23	-17.26			
-1.09	0.01	-0.24	-5.55	-31.29	-5.76	-0.33	0.09	-0.21	-16.74			
-1.01	-0.17	-0.15	12.56	-19.15	15.23	-0.33	0.09	-0.18	-16.74			
-0.92	-0.15	-0.15	17.84	-0.38	10.12	-0.33	0.09	-0.18	-17.26			
-0.96	-0.09	-0.09	10.09	1.47	5.12	-0.33	0.09	-0.19	-17			
-0.95	-0.11	-0.11	2.04	-1.57	3.64	-0.33	0.09	-0.19	-17			
-0.96	-0.11	-0.1	0.95	0.32	2.11	-0.33	0.09	-0.2	-17.26			
-0.96	-0.12	-0.08	2.99	2.15	4.03	-0.33	0.09	-0.2	-17.26			
-0.98	-0.12	-0.08	2.51	-1.36	-0.93	-0.33	0.09	-0.21	-17.26			
-0.97	-0.14	-0.09	-0.73	-0.6	1.57	-0.33	0.1	-0.2	-17			
-0.97	-0.13	-0.08	3	0.73	-1.31	-0.33	0.09	-0.2	-17			
-0.94	-0.1	-0.08	-15.63	-0.21	3.26	-0.33	0.09	-0.19	-17			
-0.99	-0.09	0	-56.5	5	-6.76	-0.33	0.05	-0.19	-17			
-1.05	-0.33	-0.08	-72.9	-33.55	14.11	-0.33	0	-0.13	-16.74			
-0.96	-0.08	0.01	-45.21	-1.23	-10.85	-0.33	-0.02	-0.06	-16.74			
-0.96	-0.19	-0.14	1.97	-5.53	-3.64	-0.3	-0.06	-0.04	-17			
-0.99	0.03	0	23.21	-18.06	0.51	-0.31	-0.07	-0.05	-17			
-0.83	-0.01	-0.05	7.44	-5.19	17.36	-0.3	-0.08	-0.07	-17			
-0.88	-0.05	-0.1	-3.53	5.01	24	-0.3	-0.07	-0.06	-16.74			
-0.91	-0.14	-0.08	0.95	2.88	18.17	-0.31	-0.06	-0.06	-17.26			
-1.04	-0.07	0	-11.44	-5.56	0.93	-0.31	-0.06	-0.05	-17			
-0.98	-0.17	-0.06	3.84	0.35	-0.32	-0.31	-0.05	-0.02	-17.52			
-0.97	-0.13	-0.03	8.11	5.09	2.78	-0.32	-0.05	-0.03	-17.78			
-0.94	-0.1	-0.01	11.14	0.93	5.62	-0.32	-0.05	-0.05	-17.52			
-1	-0.12	-0.01	5.07	0.06	4.24	-0.32	-0.04	-0.06	-17.52			
-0.97	-0.13	0	-1.53	-0.75	2.03	-0.32	-0.04	-0.05	-17			
-0.97	-0.15	0	-0.29	0.22	0.75	-0.32	-0.04	-0.05	-17.26			
-0.99	-0.16	-0.01	4.13	0.14	1.78	-0.32	-0.04	-0.04	-17.26			
-0.96	-0.11	0.01	-0.86	-0.62	2.99	-0.31	-0.05	-0.04	-17.26			
-0.97	-0.12	-0.02	0.54	-2.76	3.14	-0.32	-0.05	-0.04	-17.26			
-0.95	-0.13	-0.02	3.21	-1.97	3.08	-0.32	-0.05	-0.04	-17.52			
-0.98	-0.12	-0.02	-0.34	0.33	1.72	-0.32	-0.05	-0.04	-17.26			
-0.95	-0.12	-0.01	-1.21	3.28	1.79	-0.32	-0.05	-0.04	-17.52			
-0.98	-0.13	0	-9.64	5.44	2.83	-0.32	-0.04	-0.03	-17.52			
-0.97	-0.16	0.03	-1	1.28	0.97	-0.33	-0.04	-0.04	-17			
-0.97	-0.13	0.02	3.47	0.51	-4.38	-0.31	-0.05	-0.04	-17.26			
-0.99	-0.1	0.04	1.11	-0.17	0.76	-0.31	-0.05	-0.03	-17.52			
-1	-0.09	0.03	0.14	-0.26	-2.63	-0.31	-0.06	-0.05	-17.26			
-0.96	-0.09	0.02	5.05	1.01	1.27	-0.31	-0.06	-0.04	-17.52			
-0.99	-0.09	0.02	5.93	-0.91	-0.99	-0.31	-0.05	-0.05	-17.52			
-0.98	-0.09	0.02	2.23	-2.78	-0.29	-0.31	-0.06	-0.05	-17.52			
-0.99	-0.09	0.02	-3.38	1.32	2.23	-0.31	-0.06	-0.05	-17.52			
-0.97	-0.08	0.03	-0.22	1.04	1.42	-0.31	-0.05	-0.06	-17.52			
-0.97	-0.09	0.02	3.45	-0.37	1.25	-0.31	-0.06	-0.05	-17.52			
-0.97	-0.1	0.02	2.77	-1.11	0.88	-0.31	-0.06	-0.04	-17.52			
-0.98	-0.09	0.04	1.67	0.77	0.06	-0.31	-0.07	-0.05	-17.52			
-0.96	-0.08	0.02	4.16	-0.49	0.84	-0.31	-0.07	-0.05	-17.52			
-0.97	-0.07	0.02	4.93	-1.77	-2.73	-0.3	-0.08	-0.05	-17.26			
-0.99	-0.05	0.01	1.3	-0.81	-1.14	-0.3	-0.08	-0.04	-17.26			
-0.99	-0.04	0	0.96	0.38	2.24	-0.3	-0.08	-0.05	-17.26			
-0.97	-0.03	0.01	2.54	1.53	0.22	-0.3	-0.08	-0.05	-17			
-0.97	-0.04	0.01	-0.53	3.55	4.58	-0.3	-0.08	-0.04	-17			
-0.97	-0.03	0.08	5.92	5.22	-0.95	-0.3	-0.08	-0.06	-17			
-0.99	-0.05	0.03	7.68	4.57	-1.63	-0.3	-0.08	-0.06	-16.74			
-0.98	-0.03	0.04	4.45	4.07	3.97	-0.3	-0.08	-0.07	-17			
-0.98	-0.02	0.06	5.43	11.81	-8.54	-0.29	-0.08	-0.08	-16.74			
-0.99	-0.02	0.1	-1.65	0.73	3.33	-0.29	-0.09	-0.08	-17			
-0.98	-0.02	0.09	1.43	0.12	-1.37	-0.3	-0.08	-0.09	-17			
-0.98	-0.01	0.09	4.73	1.25	-0.17	-0.29	-0.09	-0.09	-17.52			
-0.98	-0.01	0.11	0.54	-1.4	2.09	-0.29	-0.09	-0.09	-17.78			
-1	-0.03	0.06	-5.15	14.09	-1.29	-0.29	-0.08	-0.1	-17			
-0.96	-0.02	0.41	1.29	112.45	-24.54	-0.18	-0.14	-0.23	-17.26			
-0.58	0.16	0.72	-30.2	16.81	11.26	-0.1	-0.17	-0.26	-17.26			
-0.73	0.32	0.53	-4.45	-10.36	-7.44	-0.11	-0.18	-0.25	-17.26			
-0.72	0.27	0.63	-2.06	5.36	-14.07	-0.09	-0.19	-0.24	-17.26			
-0.69	0.36	0.6	6.63	-19.34	-5.95	-0.09	-0.18	-0.23	-17.26			
-0.73	0.29	0.58	-0.25	5.26	1.79	-0.09	-0.18	-0.25	-17.78			
-0.67	0.4	0.6	7.85	-5.07	0.61	-0.09	-0.18	-0.25	-17.52			
-0.73	0.31	0.62	5.9	-0.42	2.1	-0.09	-0.18	-0.26	-17.26			
-0.74	0.31	0.61	4.03	-2.66	-0.95	-0.09	-0.18	-0.25	-17.26			
-0.74	0.25	0.5	10.97	-22.67	2.84	-0.1	-0.17	-0.25	-17.26			
-0.78	0.27	0.53	-2.31	5.74	1.56	-0.11	-0.17	-0.25	-17.52			
-0.79	0.26	0.38	-0.2	0.93	5.06	-0.12	-0.17	-0.25	-17.52			
-0.78	0.26	0.56	-0.9	0.52	3.96	-0.12	-0.16	-0.24	-17.52			
-0.79	0.25	0.55	6.52	0.02	1.28	-0.12	-0.17	-0.24	-17.52			
-0.74	0.31	0.55	7.32	-0.81	-0.8	-0.1	-0.17	-0.25	-17.26			
-0.75	0.27	0.57	1.16	-1.23	1.37	-0.1	-0.17	-0.25	-17.26			
-0.78	0.27	0.58	8.99	-4.79	-1.15	-0.1	-0.17	-0.26	-17.26			
-0.74	0.28	0.54	12.52	1.25	3.06	-0.1	-0.16	-0.28	-17.52			
-0.76	0.27	0.58	2.13	3.16	0.44	-0.1	-0.15	-0.29	-17.78			
-0.76	0.25	0.56	-2.74	-0.03	2.15	-0.1	-0.16	-0.27	-17.26			
-0.76	0.25	0.57	0.8	-1.64	1.69	-0.1	-0.16	-0.26	-17.52			
-0.78	0.26	0.57	3.16	-5.25	-0.98	-0.11	-0.17	-0.25	-17.26			
-0.79	0.29	0.5	1.68	-4.88	-3.74	-0.1	-0.18	-0.24	-17			
-0.92	0.27	0.35	-44	-26.22	39.06	-0.13	-0.18	-0.2	-16.74			
-0.82	0.27	0.4	-99.31	19.45	62.78	-0.28	-0.1	-0.1	-17.26			
-0.98	-0.05	0.32	-6.61	-0.31	3.49	-0.28	-0.11	-0.04	-17			
-0.91	0.09	0.3	48.65	4.7	-0.55	-0.25	-0.13	-0.09	-17			
-0.92	0.17	0.38	-9.5	0.69	0.29	-0.24	-0.14	-0.1	-17.26			
-0.91	0.1	0.37	-11.95	-1.21	3.97	-0.25	-0.13	-0.1	-17			
-0.9	0.12	0.37	9.62	2.21	-1.54	-0.24	-0.14	-0.09	-17			
-0.94	0.12	0.36	44.19	17.25	-8.61	-0.24	-0.14	-0.13	-17			
-0.9	0.13	0.56	-18.56	77.27	-46.62	-0.12	-0.18	-0.24	-17			
-0.6	0.17	0.84	26.77	-26	7.44	-0.14	-0.13	-0.28	-17.26			
-0.81	0.02	0.6	63.8	-80.25	-27.89	-0.18	-0.09	-0.28	-17.26			
-0.9	0.09	0.25	35.97	-50.02	19.79	-0.26	-0.04	-0.23	-17.52			
-0.93	0.02	0.2	25.1	-26.7	14.45	-0.29	0	-0.23	-17.52			
-0.96	-0.06	0.11	8.65	5.92	6.41	-0.29	0.01	-0.24	-17.26			
-0.97	-0.12	0.38	-187.94	46.22	12.52	-0.25	-0.08	-0.23	-17.26			
-0.88	0.15	0.26	-58.12	55.75	16.96	-0.23	-0.16	-0.06	-17.52			
-0.85	0.24	0.34	-25.67	-21.21	-8.65	-0.21	-0.18	0.01	-17			
-0.86	0.35	0.13	0.67	-13.72	-9.09	-0.2	-0.18	0.03	-17.26			
-0.89	0.38	0.12	28.17	-0.03	2.74	-0.2	-0.19	0.04	-16.74			
-0.9	0.38	0.13	13.25	-1.75	11.52	-0.19	-0.18	0.01	-16.74			
-0.93	0.26	0.31	-0.9	3.89	-0.97	-0.21	-0.18	-0.01	-17.26			
-0.93	0.46	0.22	-8.9	1.14	4.17	-0.23	-0.16	-0.01	-17.52			
-0.88	0.35	0.27	-0.95	2.28	0.28	-0.22	-0.17	-0.01	-17.52			
-0.89	0.3	0.34	3.99	4.85	-4.91	-0.21	-0.17	-0.02	-17			
-0.87	0.29	0.34	21.73	10.48	1.53	-0.22	-0.17	-0.04	-17.26			
-0.85	0.28	0.43	9.72	3.16	-9.99	-0.21	-0.18	-0.06	-17			
-0.88	0.35	0.38	29.12	3.31	-3.87	-0.2	-0.18	-0.06	-16.48			
-0.91	0.21	0.37	15.22	-1.22	-4.66	-0.24	-0.16	-0.06	-17			
-0.89	0.23	0.36	16.02	5	-3.92	-0.21	-0.18	-0.08	-17.26			
-0.85	0.23	0.39	21.74	-2.56	-17.04	-0.19	-0.18	-0.11	-17.26			
-0.88	0.25	0.43	21.97	-16.65	-3.5	-0.2	-0.16	-0.15	-17			
-0.9	0.22	0.36	3.22	-3.34	-3.73	-0.21	-0.16	-0.14	-17			
-0.84	0.21	0.45	-9.63	15.51	6.13	-0.19	-0.17	-0.14	-16.74			
-0.87	0.22	0.4	13.11	-3.78	11.83	-0.2	-0.16	-0.15	-16.74			
-0.92	0.16	0.42	1.77	-17.81	7.22	-0.23	-0.13	-0.16	-17			
-0.87	0.1	0.39	-9.66	0.74	5.91	-0.23	-0.13	-0.16	-16.74			
-0.88	0.15	0.46	-11.38	2.55	-6.05	-0.21	-0.15	-0.15	-16.74			
-0.88	0.27	0.28	-35.83	-1.42	2.94	-0.21	-0.17	-0.06	-17			
-0.93	0.04	0.46	1.65	-9.04	12.24	-0.24	-0.15	-0.04	-17			
-0.91	0.25	0.28	-7.29	-3.23	-1.5	-0.24	-0.15	-0.05	-17			
-0.92	0.2	0.33	1.63	0.68	1.44	-0.24	-0.15	-0.05	-17			
-0.9	0.19	0.33	-2.21	-3.04	-8.16	-0.24	-0.15	-0.05	-17.26			
-0.88	0.25	0.33	1.65	-0.52	3.47	-0.22	-0.17	-0.04	-17.26			
-0.9	0.26	0.33	-9.85	-4.66	2.11	-0.22	-0.18	-0.03	-17.26			
-0.89	0.29	0.34	-18.25	0.6	-19.09	-0.19	-0.19	0	-17			
-0.84	0.39	0.29	3.08	5.74	5.98	-0.19	-0.19	0.01	-17			
-0.86	0.39	0.3	6.25	1.46	4.91	-0.19	-0.19	0	-16.74			
-0.85	0.38	0.3	2.38	0.31	4.12	-0.2	-0.18	0	-17			
-0.85	0.32	0.32	18.17	3.12	13.37	-0.21	-0.18	-0.03	-17			
-0.9	0.27	0.36	-13.55	-4.92	-2.97	-0.22	-0.17	-0.05	-17.26			
-0.85	0.25	0.39	-1.16	2.77	3.4	-0.21	-0.18	-0.04	-17.26			
-0.84	0.08	0.59	-10.21	-1.15	-11	-0.2	-0.19	-0.03	-17.26			
-0.9	0.31	0.36	-17.25	2.23	-17.29	-0.18	-0.2	-0.02	-17.52			
-0.89	0.36	0.29	3.16	-1.78	0.93	-0.19	-0.2	-0.02	-17.26			
-0.87	0.31	0.31	1.48	6.68	3.96	-0.19	-0.19	-0.03	-17			
-0.84	0.55	0.32	10.14	5.08	4.02	-0.19	-0.19	-0.04	-17			
-0.84	0.27	0.42	6.87	-3.65	-6.82	-0.19	-0.19	-0.03	-17			
-0.83	0.36	0.35	4.03	1.35	-22.05	-0.17	-0.21	-0.04	-17			
-0.77	0.49	0.36	0.92	17.18	15.82	-0.16	-0.21	-0.04	-17			
-0.85	0.39	0.35	3.52	-5.1	1.18	-0.17	-0.2	-0.04	-17			
-0.82	0.36	0.34	29.58	-2.39	7.88	-0.18	-0.2	-0.06	-17			
-0.81	0.3	0.46	-1.86	1.86	2.51	-0.17	-0.21	-0.05	-17			
-0.8	0.39	0.36	5.71	12.36	21.31	-0.18	-0.19	-0.06	-16.74			
-0.89	0.27	0.42	10.92	-14.98	-11.69	-0.18	-0.2	-0.04	-17			
-0.8	0.39	0.38	-0.67	6.05	13.77	-0.17	-0.21	-0.05	-17			
-0.83	0.36	0.34	6.41	-1.89	-2.07	-0.17	-0.21	-0.05	-17			
-0.85	0.43	0.37	7.8	-2.92	-28.59	-0.16	-0.22	-0.05	-17			
-0.84	0.36	0.35	0.46	-2.41	13.54	-0.17	-0.21	-0.07	-17.52			
-0.85	0.34	0.39	5.02	-3.4	-0.43	-0.17	-0.2	-0.07	-17.78			
-0.82	0.32	0.38	-1.47	11.89	1.65	-0.17	-0.21	-0.08	-17.26			
-0.87	0.32	0.44	-23.32	14.77	13.45	-0.18	-0.2	-0.09	-16.74			
-0.83	0.29	0.34	10.96	-8.61	-1.42	-0.19	-0.19	-0.06	-16.74			
-0.82	0.6	0.15	-8.56	1.91	10.9	-0.17	-0.2	-0.04	-17			
-0.86	0.37	0.29	0.01	4.8	7.43	-0.19	-0.2	-0.02	-17.26			
-1.12	0.04	0.43	129.78	-71.7	22.38	-0.2	-0.18	-0.1	-17.52			
-0.27	0.46	0.76	-29.13	71.72	-128.15	0.13	-0.21	-0.25	-17.26			
-0.41	0.64	0.75	-31.26	24.42	-8.02	0.16	-0.23	-0.22	-17			
-0.38	0.58	0.63	-12.8	4.63	4.59	0.15	-0.25	-0.2	-17.26			
-0.34	0.67	0.67	-4.23	4.83	2.21	0.15	-0.25	-0.2	-17.26			
-0.39	0.63	0.66	4.06	1.94	1.11	0.15	-0.25	-0.19	-17.26			
-0.35	0.66	0.65	1.3	-2.77	5.24	0.14	-0.25	-0.2	-17.26			
-0.36	0.65	0.64	11.07	-12.15	9.85	0.13	-0.25	-0.2	-17			
-0.39	0.64	0.64	-1.6	-2.84	5.21	0.13	-0.25	-0.2	-17			
-0.39	0.66	0.6	3.68	-7.86	4.51	0.13	-0.25	-0.18	-17			
-0.37	0.61	0.72	2.2	4.63	1.49	0.12	-0.25	-0.19	-17.26			
-0.37	0.71	0.64	2.53	-1.17	-2.95	0.14	-0.25	-0.19	-17.26			
-0.39	0.68	0.63	3.79	2.81	6.73	0.14	-0.25	-0.19	-17.26			
-0.42	0.66	0.59	4.2	0.87	3.14	0.12	-0.25	-0.19	-17.52			
-0.37	0.68	0.66	-1.78	11.62	-3.03	0.14	-0.25	-0.19	-17			
-0.39	0.66	0.64	2.21	2.08	4.14	0.13	-0.25	-0.18	-17.52			
-0.36	0.69	0.58	3.84	4.58	5.79	0.14	-0.25	-0.19	-17.26			
-0.38	0.68	0.65	11.05	2.48	-13.13	0.15	-0.26	-0.2	-17			
-0.36	0.71	0.63	-3.49	9.42	2.14	0.14	-0.25	-0.19	-17.26			
-0.37	0.65	0.64	12.6	8.19	-3.51	0.16	-0.25	-0.19	-17			
-0.33	0.67	0.67	6.87	6.75	-7.19	0.18	-0.25	-0.19	-17.26			
-0.31	0.66	0.74	0.07	-13.71	-3.61	0.18	-0.24	-0.19	-17.26			
-0.3	0.38	0.89	7.94	12.45	-11.93	0.18	-0.24	-0.2	-17			
-0.27	0.7	0.69	0.16	6.65	5.72	0.19	-0.23	-0.21	-16.74			
-0.29	0.66	0.66	9.55	-3.05	2.87	0.19	-0.23	-0.2	-16.74			
-0.25	0.73	0.68	-2.49	12.78	-7.91	0.21	-0.24	-0.19	-16.74			
-0.22	0.68	0.71	-5.47	3.59	-0.55	0.23	-0.24	-0.19	-16.74			
-0.22	0.69	0.67	1.38	-4.92	4.12	0.22	-0.24	-0.19	-16.74			
-0.14	0.71	0.69	4.12	5.28	-2	0.23	-0.23	-0.2	-17			
-0.24	0.67	0.72	18.34	-43.65	38.81	0.18	-0.23	-0.23	-17			
-0.6	0.42	0.52	22.06	-76.12	108.61	-0.11	-0.19	-0.21	-17			
-0.89	0.32	0.37	-7.54	1.9	6.37	-0.16	-0.17	-0.19	-17.26			
-0.9	0.21	0.38	-5.51	-27.52	26.63	-0.2	-0.15	-0.17	-17			
-0.87	0.21	0.34	-39.24	40.25	24.82	-0.23	-0.13	-0.17	-17.26			
-0.98	-0.02	0.43	30.11	-27.25	21.92	-0.27	-0.1	-0.15	-17			
-0.9	0	0.4	49.92	-34.57	-12.25	-0.25	-0.08	-0.21	-16.74			
-0.85	-0.01	0.29	0.09	0.53	-25.24	-0.23	-0.08	-0.22	-16.48			
-1	-0.01	0.25	-21.88	-2.12	-23.2	-0.24	-0.09	-0.18	-16.74			
-0.96	0.09	0.25	33.45	10.12	10.35	-0.28	-0.07	-0.16	-16.74			
-0.98	-0.08	0.29	16.34	3.47	9.23	-0.26	-0.05	-0.22	-16.74			
-0.91	-0.11	0.25	13.8	-9.16	0.77	-0.28	-0.02	-0.21	-16.74			
-1	-0.11	0.2	9.74	-10.32	-19.4	-0.28	-0.03	-0.2	-17			
-0.96	-0.08	0.11	21	-11.67	6.35	-0.29	-0.04	-0.17	-16.48			
-0.96	-0.07	0.04	3.82	-6.51	-3.14	-0.3	-0.04	-0.16	-16.48			
-1.01	-0.02	-0.03	9.47	9.13	2.63	-0.3	-0.03	-0.17	-16.74			
-0.94	-0.04	0.02	10.62	3.73	-0.59	-0.29	-0.03	-0.18	-17			
-0.96	0.01	0.06	2.6	3.83	0.38	-0.3	-0.03	-0.19	-17			
-1	-0.01	0.09	-3.31	6.11	-4.5	-0.29	-0.03	-0.19	-17			
-0.98	-0.05	0.08	4.66	-0.92	2.8	-0.3	-0.03	-0.2	-17			
-0.97	-0.03	0.07	5.92	1.16	5.03	-0.29	-0.02	-0.21	-17			
-0.97	-0.02	0.08	-0.88	2.98	5.71	-0.3	-0.02	-0.19	-16.74			
-0.93	-0.03	0.06	7.41	-1.35	6.71	-0.3	-0.02	-0.19	-17			
-0.98	-0.04	0.04	2.63	-2.95	1.2	-0.31	-0.02	-0.19	-17.26			
-0.98	-0.04	0.03	5.78	-3.09	0.24	-0.3	-0.02	-0.18	-17.26			
-0.95	-0.04	0.04	2.36	3.26	3.99	-0.3	-0.02	-0.18	-17.26			
-0.97	-0.04	0.04	-0.42	0.71	-0.76	-0.3	-0.02	-0.18	-17			
-0.97	-0.02	0.03	6.96	-0.8	1.56	-0.3	-0.02	-0.18	-17.26			
-0.98	-0.03	0.03	3.33	0.28	2.19	-0.3	-0.02	-0.18	-17			
-0.97	-0.03	0.03	2.44	0.7	2.33	-0.3	-0.02	-0.18	-17			
-0.98	-0.03	0.04	1.25	-0.38	-0.47	-0.3	-0.02	-0.18	-17			
-0.97	-0.03	0.05	0.88	1.07	2.65	-0.3	-0.03	-0.18	-17.26			
-0.98	-0.04	0.04	2.77	0.34	0.58	-0.3	-0.02	-0.18	-17.52			
-0.99	-0.04	0.03	0.19	-1.41	-0.46	-0.3	-0.03	-0.18	-17.52			
-0.98	-0.02	0.04	1.59	-0.95	1.75	-0.31	-0.02	-0.18	-17			
-0.99	-0.04	0.02	-0.87	-2.78	1.6	-0.31	-0.02	-0.18	-17			
-0.98	-0.04	0	0.77	-7.03	3.1	-0.31	-0.02	-0.16	-17.26			
-0.98	-0.05	-0.02	0.64	-3.79	0.86	-0.31	-0.02	-0.16	-17			
-0.97	-0.07	-0.03	5.82	-0.64	3.28	-0.32	-0.01	-0.15	-17			
-0.96	-0.07	-0.03	13.26	4.77	3.18	-0.32	-0.01	-0.17	-16.74			
-0.99	-0.09	-0.05	13.92	-1.08	8.39	-0.32	0.02	-0.18	-16.74			
-0.96	-0.08	-0.03	6.42	4.53	5.84	-0.32	0.03	-0.18	-16.74			
-0.98	-0.12	-0.02	-0.37	-4.02	0.49	-0.32	0.03	-0.17	-17			
-0.96	-0.15	-0.03	6.26	5.22	4.87	-0.32	0.04	-0.17	-17			
-0.97	-0.15	-0.03	14.03	0.55	9.12	-0.32	0.06	-0.19	-17			
-0.95	-0.14	-0.01	8	1.64	2.56	-0.32	0.08	-0.2	-17			
-0.99	-0.14	0.01	0.03	-2.91	7.6	-0.32	0.08	-0.2	-17.26			
-0.95	-0.2	-0.05	0.6	7.37	-4	-0.34	0.07	-0.2	-16.74			
-0.94	-0.14	-0.03	3.95	-2.36	2.08	-0.33	0.07	-0.18	-17			
-0.96	-0.16	-0.08	9.4	-0.17	1.48	-0.33	0.08	-0.19	-16.74			
-0.92	-0.17	-0.08	20.82	1.31	-7.67	-0.33	0.08	-0.19	-16.74			
-1	-0.11	-0.07	36.45	2.23	0.51	-0.33	0.1	-0.2	-17			
-0.96	-0.08	-0.03	25.09	3.64	7.49	-0.32	0.12	-0.21	-17			
-0.94	-0.12	-0.07	30.21	-1.92	23.9	-0.32	0.18	-0.2	-16.74			
-0.93	0.03	-0.27	-9.8	21.3	-6.56	-0.32	0.19	-0.2	-16.74			
-0.86	-0.16	-0.1	-50.77	-16.62	-5.81	-0.33	0.13	-0.19	-16.74			
-1.16	-0.15	0	-27.37	13.16	2.58	-0.33	0.13	-0.2	-17			
-0.94	-0.21	0.03	16.67	-33.88	-8.64	-0.34	0.09	-0.18	-17			
-0.86	-0.19	-0.26	-12.38	25.44	19.5	-0.32	0.1	-0.21	-17			
-0.98	-0.14	-0.05	-3.12	9.42	-14.25	-0.32	0.12	-0.2	-17			
-0.92	-0.23	-0.05	-7.13	-6.04	5.4	-0.33	0.11	-0.19	-16.74			
-0.97	-0.2	-0.06	1.76	-1.2	-1.61	-0.34	0.1	-0.2	-16.74			
-0.96	-0.17	-0.05	3.43	2.29	-3.82	-0.33	0.1	-0.21	-16.74			
-0.99	-0.16	-0.05	0.58	2.69	-1.63	-0.33	0.1	-0.19	-16.74			
-0.96	-0.15	-0.05	2.6	0.27	0.63	-0.32	0.1	-0.21	-17			
-0.97	-0.14	-0.05	-3.43	-1.48	-0.07	-0.32	0.08	-0.2	-17			
-0.95	-0.14	-0.05	-1.12	2.07	7.07	-0.33	0.09	-0.2	-17			
-0.95	-0.18	-0.07	2.65	-0.02	5.57	-0.33	0.1	-0.19	-16.74			
-0.95	-0.14	-0.07	-18.92	5.4	6.59	-0.32	0.09	-0.21	-16.74			
-0.98	-0.21	-0.05	-22.12	-12.22	2.34	-0.33	0.07	-0.18	-17			
-0.93	-0.26	-0.08	0.21	0.16	-2.21	-0.34	0.06	-0.16	-17.26			
-1.02	-0.14	-0.05	-26.53	-4.45	3.51	-0.34	0.06	-0.17	-17			
-0.98	-0.35	-0.04	-0.49	-9.02	12.77	-0.34	0.07	-0.14	-17			
-0.92	-0.21	0.01	26.76	0.1	-31	-0.34	0.04	-0.13	-17.26			
-0.97	-0.08	-0.22	-17.6	15.79	5.37	-0.33	0.02	-0.15	-17.26			
-1	-0.16	-0.12	2.47	-0.88	-2.99	-0.33	0.01	-0.14	-16.74			
-0.93	-0.05	-0.06	21.54	4.8	-7.31	-0.33	0.02	-0.14	-17			
-0.95	-0.06	-0.14	7.34	6.62	7.56	-0.33	0.03	-0.16	-17			
-0.97	-0.07	-0.13	1.56	-3.21	-1.45	-0.33	0.02	-0.16	-17			
-0.96	-0.08	-0.1	-0.3	2.98	1.28	-0.33	0.02	-0.16	-17			
-0.97	-0.06	-0.1	-2.7	4.84	0.16	-0.33	0.01	-0.16	-16.74			
-0.77	-0.05	-0.12	2.91	24.34	10.75	-0.32	0.02	-0.16	-17			
-0.87	-0.05	-0.11	18.79	21.88	9.84	-0.32	0.04	-0.19	-16.74			
-0.93	0	-0.07	9.93	8.15	6.8	-0.33	0.06	-0.19	-17			
-1.06	-0.07	0	-4.78	-11.57	0.02	-0.32	0.06	-0.19	-17			
-0.92	-0.14	-0.14	22.28	0.65	5.26	-0.33	0.07	-0.19	-16.74			
-0.93	-0.02	-0.13	23.46	11.29	6.69	-0.32	0.1	-0.2	-16.74			
-1.04	-0.09	-0.17	-3.82	-18.69	14.54	-0.33	0.12	-0.2	-16.74			
-0.89	-0.13	-0.09	-45.59	-22.98	11.14	-0.33	0.09	-0.19	-16.74			
-0.98	-0.19	-0.02	-21.56	-6.09	-10.06	-0.33	0.06	-0.16	-16.48			
-0.87	-0.22	-0.07	-19.35	-6.41	-12.82	-0.34	0.03	-0.13	-16.74			
-0.89	-0.18	-0.16	-9.02	5.46	0.81	-0.34	0.03	-0.14	-17			
-0.97	-0.15	-0.07	15.78	-2.57	-8.48	-0.34	0.03	-0.12	-16.74			
-1.07	-0.18	-0.12	21.67	-2.83	-5.46	-0.34	0.03	-0.15	-16.74			
-0.91	-0.08	-0.1	13.63	4.72	-0.51	-0.33	0.03	-0.15	-16.74			
-0.95	-0.21	-0.04	32.79	1.37	14.35	-0.33	0.07	-0.17	-16.74			
